"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.022308,0.79389,-0.40933,1.3291e-20,11.219,-1.9372,0
-0.0099594,0.78916,-0.37795,-2.9768e-20,11.109,-2.1213,0
-0.090624,0.76694,-0.47326,7.9167e-21,12.217,-0.22788,0
-0.093271,0.77626,-0.48127,-5.5678e-21,12.201,-0.45493,0
-0.093211,0.78812,-0.48568,-8.1479e-21,12.172,-0.68012,0
-0.090289,0.8013,-0.48643,5.9008e-21,12.131,-0.90242,0
-0.084581,0.81453,-0.48355,2.4383e-20,12.077,-1.1208,0
-0.076398,0.82662,-0.47709,-1.1851e-20,12.012,-1.3343,0
-0.06623,0.83657,-0.46708,-4.8935e-20,11.935,-1.542,0
-0.054598,0.84353,-0.45374,-1.1165e-20,11.848,-1.743,0
-0.042351,0.84669,-0.43616,2.5367e-20,11.75,-1.9364,0
-0.030083,0.8493,-0.41471,-4.0331e-22,11.643,-2.1213,0
-0.11343,0.74866,-0.40747,1.0285e-20,12.753,-0.2274,0
-0.11864,0.76919,-0.41116,6.2921e-21,12.738,-0.454,0
-0.12068,0.79226,-0.4133,-5.5245e-21,12.709,-0.6788,0
-0.11931,0.81634,-0.41401,6.0183e-21,12.669,-0.90079,0
-0.11459,0.83993,-0.41333,6.1528e-20,12.617,-1.119,0
-0.10686,0.86171,-0.41128,7.2616e-21,12.554,-1.3325,0
-0.096661,0.88065,-0.40774,-9.6002e-20,12.48,-1.5403,0
-0.084597,0.89596,-0.40271,-3.7466e-20,12.395,-1.7416,0
-0.071411,0.90709,-0.39641,1.5093e-20,12.3,-1.9355,0
-0.059158,0.91635,-0.38564,-1.4916e-20,12.196,-2.1213,0
-0.13876,0.75448,-0.24635,2.5655e-20,13.309,-0.22691,0
-0.14616,0.785,-0.24375,-6.475e-21,13.294,-0.45304,0
-0.15011,0.81762,-0.24283,-7.9982e-21,13.267,-0.67743,0
-0.15034,0.85077,-0.24354,1.0708e-20,13.228,-0.89911,0
-0.14689,0.88294,-0.24575,5.0658e-20,13.178,-1.1171,0
-0.14008,0.91285,-0.2492,9.5057e-21,13.116,-1.3306,0
-0.13046,0.93949,-0.25342,-6.1879e-20,13.044,-1.5385,0
-0.11859,0.96212,-0.25773,4.0634e-21,12.962,-1.7402,0
-0.10485,0.98016,-0.26458,2.1231e-20,12.871,-1.9347,0
-0.092542,0.9947,-0.26594,-3.542e-20,12.77,-2.1213,0
-0.14989,0.78511,-0.0079154,2.2271e-20,13.886,-0.2264,0
-0.15801,0.82058,-0.00090229,-1.527e-20,13.871,-0.45205,0
-0.16295,0.8579,0.0017198,-5.891e-21,13.845,-0.67601,0
-0.16447,0.89572,0.00020468,1.9398e-21,13.808,-0.89736,0
-0.16259,0.93276,-0.0051393,1.6549e-20,13.759,-1.1152,0
-0.15758,0.96784,-0.013807,8.091e-21,13.7,-1.3286,0
-0.14992,1,-0.024917,-2.895e-20,13.63,-1.5367,0
-0.13998,1.0285,-0.037648,-9.2878e-21,13.551,-1.7387,0
-0.12715,1.0524,-0.055976,2.1301e-20,13.462,-1.9338,0
-0.11553,1.072,-0.068245,1.5374e-20,13.365,-2.1213,0
-0.13626,0.8242,0.22903,1.5872e-20,14.484,-0.22587,0
-0.14291,0.85793,0.23654,-1.0108e-21,14.47,-0.45102,0
-0.14714,0.89356,0.23871,-4.2543e-21,14.445,-0.67454,0
-0.14881,0.93015,0.23583,1.2445e-21,14.409,-0.89555,0
-0.14798,0.96671,0.22822,9.6188e-21,14.362,-1.1132,0
-0.14486,1.0023,0.21649,1.0975e-20,14.305,-1.3265,0
-0.13991,1.0361,0.2016,-1.786e-20,14.238,-1.5348,0
-0.13307,1.0671,0.1838,-5.3918e-20,14.162,-1.7371,0
-0.12317,1.0945,0.16022,-1.1185e-20,14.076,-1.9329,0
-0.1139,1.1178,0.14118,5.7391e-20,13.983,-2.1213,0
-0.10646,0.85405,0.3867,1.3332e-20,15.105,-0.22532,0
-0.11007,0.88051,0.39071,5.3993e-21,15.091,-0.44995,0
-0.11206,0.9089,0.39009,-4.7724e-21,15.067,-0.67302,0
-0.11244,0.93869,0.38507,1.3425e-21,15.032,-0.89367,0
-0.11132,0.96923,0.37591,5.7178e-21,14.987,-1.1111,0
-0.10893,0.99984,0.36311,1.3847e-20,14.933,-1.3244,0
-0.10565,1.0299,0.34735,1.2459e-20,14.868,-1.5328,0
-0.1013,1.0586,0.32866,-2.5391e-20,14.795,-1.7355,0
-0.095021,1.0851,0.30601,-3.7856e-20,14.713,-1.932,0
-0.088826,1.108,0.28487,4.094e-21,14.623,-2.1213,0
-0.079315,0.86435,0.44586,-2.5969e-21,15.748,-0.22475,0
-0.07977,0.88145,0.44384,6.3839e-21,15.735,-0.44884,0
-0.079115,0.90045,0.43865,5.1795e-21,15.712,-0.67144,0
-0.077507,0.92104,0.43055,7.3992e-22,15.679,-0.89172,0
-0.07511,0.94286,0.41976,3.6584e-21,15.636,-1.1089,0
-0.072144,0.96545,0.40658,1.3385e-20,15.584,-1.3221,0
-0.06889,0.98837,0.39143,8.5718e-21,15.522,-1.5307,0
-0.065366,1.0112,0.37446,-9.9053e-21,15.452,-1.7339,0
-0.061329,1.0333,0.35556,-2.2607e-20,15.374,-1.931,0
-0.057057,1.0526,0.33616,4.0394e-21,15.288,-2.1213,0
-0.064559,0.85184,0.4437,-5.3284e-21,16.416,-0.22416,0
-0.062494,0.86073,0.43576,1.8181e-22,16.403,-0.44769,0
-0.059616,0.87172,0.42585,3.4606e-22,16.381,-0.66979,0
-0.056153,0.88463,0.41428,-7.7598e-21,16.35,-0.88969,0
-0.052314,0.89914,0.40134,1.5361e-20,16.309,-1.1066,0
-0.048289,0.91492,0.38729,1.9449e-20,16.259,-1.3198,0
-0.044275,0.9316,0.37243,-4.9833e-21,16.2,-1.5286,0
-0.040466,0.94883,0.35704,-1.8768e-20,16.133,-1.7322,0
-0.036961,0.96621,0.34138,-9.3628e-21,16.059,-1.93,0
-0.033229,0.98194,0.3249,2.525e-20,15.977,-2.1213,0
-0.062278,0.82108,0.41667,9.2881e-22,17.108,-0.22355,0
-0.058038,0.82305,0.40622,4.0899e-21,17.097,-0.44649,0
-0.053165,0.8278,0.39431,-2.0351e-20,17.075,-0.66809,0
-0.047929,0.8352,0.38121,-1.5829e-20,17.045,-0.8876,0
-0.042568,0.84496,0.36723,2.7918e-20,17.007,-1.1043,0
-0.037265,0.8567,0.35264,3.5802e-20,16.959,-1.3174,0
-0.032191,0.86999,0.33774,6.1446e-21,16.904,-1.5263,0
-0.027585,0.88439,0.32296,-2.5938e-20,16.84,-1.7304,0
-0.023614,0.89944,0.30868,-1.7677e-20,16.769,-1.9289,0
-0.019631,0.91357,0.29383,1.046e-20,16.692,-2.1213,0
-0.070994,0.78732,0.35173,-9.4573e-21,17.827,-0.22291,0
-0.064508,0.78205,0.34448,-1.1865e-20,17.815,-0.44526,0
-0.057465,0.78029,0.33624,-2.0681e-20,17.796,-0.66633,0
-0.050192,0.78202,0.32705,-4.5264e-22,17.767,-0.88542,0
-0.042965,0.78706,0.317,2.0545e-20,17.731,-1.1018,0
-0.035975,0.79506,0.30617,3.8762e-20,17.686,-1.3149,0
-0.0294,0.80561,0.2947,4.0269e-20,17.633,-1.524,0
-0.023521,0.81823,0.28306,-9.4694e-21,17.573,-1.7285,0
-0.018532,0.83236,0.27171,-2.1321e-20,17.507,-1.9278,0
-0.013769,0.84643,0.25912,-6.115e-21,17.433,-2.1213,0
-0.084467,0.77123,0.20984,-4.793e-21,18.572,-0.22225,0
-0.076115,0.75899,0.21,-2.8226e-21,18.561,-0.44397,0
-0.067189,0.75042,0.21032,-1.2209e-20,18.542,-0.66449,0
-0.058058,0.74565,0.21054,-1.2635e-20,18.516,-0.88316,0
-0.049046,0.74459,0.21046,-1.0983e-20,18.481,-1.0993,0
-0.040376,0.74704,0.2098,3.9171e-20,18.439,-1.3124,0
-0.032211,0.75266,0.20829,4.4716e-20,18.39,-1.5216,0
-0.024869,0.76111,0.20612,2.1509e-21,18.334,-1.7266,0
-0.01866,0.77207,0.20395,-8.5776e-21,18.271,-1.9267,0
-0.012855,0.78452,0.19919,-3.998e-21,18.202,-2.1213,0
-0.090118,0.78112,-0.00383,-3.0739e-21,19.344,-0.22157,0
-0.08143,0.76522,0.0030163,2.2404e-20,19.334,-0.44264,0
-0.072105,0.75259,0.011468,-1.7779e-20,19.317,-0.66259,0
-0.062487,0.74331,0.021125,-2.0767e-20,19.292,-0.88082,0
-0.052896,0.73735,0.031618,2.1206e-20,19.26,-1.0967,0
-0.043589,0.73455,0.042554,3.8006e-20,19.221,-1.3097,0
-0.034732,0.73464,0.053385,2.2255e-20,19.175,-1.5192,0
-0.026575,0.73731,0.063821,8.1595e-21,19.123,-1.7246,0
-0.019534,0.74243,0.074762,-1.9642e-20,19.064,-1.9255,0
-0.012152,0.75026,0.082838,-1.8081e-20,19,-2.1213,0
-0.080284,0.80575,-0.22085,-1.1326e-20,20.146,-0.22086,0
-0.073325,0.79132,-0.21218,1.4465e-20,20.137,-0.44126,0
-0.065667,0.77949,-0.20107,-1.0411e-21,20.121,-0.66062,0
-0.057561,0.77027,-0.18783,2.273e-22,20.098,-0.87839,0
-0.049257,0.76355,-0.17276,3.7003e-20,20.068,-1.094,0
-0.040985,0.75917,-0.15619,1.9103e-20,20.032,-1.3069,0
-0.03293,0.75688,-0.13853,2.3366e-20,19.989,-1.5166,0
-0.025269,0.75635,-0.12027,3.0196e-20,19.941,-1.7225,0
-0.018356,0.75731,-0.10067,-4.1828e-20,19.887,-1.9243,0
-0.010801,0.76072,-0.082654,-4.1368e-20,19.827,-2.1213,0
-0.062353,0.82649,-0.36765,7.523e-21,20.977,-0.22012,0
-0.058342,0.81754,-0.36225,2.2052e-20,20.969,-0.43982,0
-0.053571,0.81066,-0.35438,1.1527e-20,20.954,-0.65858,0
-0.048172,0.80575,-0.34415,-2.6909e-20,20.933,-0.87587,0
-0.0423,0.80265,-0.33173,-1.7408e-20,20.906,-1.0912,0
-0.036115,0.80113,-0.31729,-1.8516e-21,20.873,-1.304,0
-0.029786,0.80094,-0.30104,1.6243e-21,20.834,-1.5139,0
-0.023471,0.80177,-0.28331,1.8611e-20,20.789,-1.7204,0
-0.017415,0.80325,-0.26369,-1.6187e-20,20.74,-1.923,0
-0.011163,0.80618,-0.24407,-2.753e-20,20.685,-2.1213,0
-0.050876,0.83059,-0.41763,4.7858e-21,21.839,-0.21936,0
-0.04985,0.8291,-0.41699,1.3929e-20,21.832,-0.43834,0
-0.047998,0.82948,-0.41431,3.4918e-23,21.818,-0.65646,0
-0.045347,0.83153,-0.40959,-1.7255e-20,21.799,-0.87326,0
-0.041959,0.83502,-0.40288,1.1273e-21,21.775,-1.0883,0
-0.037928,0.83966,-0.39424,-1.9265e-20,21.745,-1.301,0
-0.033375,0.84515,-0.38377,-3.3731e-20,21.71,-1.5111,0
-0.028435,0.85114,-0.37162,-1.0954e-20,21.67,-1.7181,0
-0.023304,0.85727,-0.35763,-2.1201e-20,21.625,-1.9217,0
-0.017883,0.86394,-0.34269,-2.6761e-20,21.575,-2.1213,0
-0.052675,0.82086,-0.37481,4.4879e-21,22.734,-0.21857,0
-0.054212,0.82742,-0.37633,-8.1195e-21,22.727,-0.43679,0
-0.054861,0.83583,-0.37651,-6.7296e-21,22.715,-0.65426,0
-0.054577,0.84582,-0.37536,6.8741e-21,22.698,-0.87055,0
-0.053348,0.85707,-0.37287,1.1913e-20,22.676,-1.0852,0
-0.051209,0.86923,-0.3691,-1.6289e-20,22.65,-1.2979,0
-0.048236,0.88191,-0.36407,-1.5027e-20,22.618,-1.5083,0
-0.04453,0.89475,-0.35786,-4.3017e-21,22.583,-1.7158,0
-0.040236,0.90736,-0.35057,-1.8132e-20,22.543,-1.9203,0
-0.035651,0.91966,-0.34215,-2.9872e-20,22.499,-2.1213,0
-0.062482,0.81457,-0.24054,1.268e-20,23.661,-0.21774,0
-0.065902,0.82802,-0.2411,-2.4705e-20,23.656,-0.43519,0
-0.068391,0.84321,-0.24131,-4.8602e-21,23.645,-0.65198,0
-0.069864,0.85982,-0.24117,-1.9264e-21,23.63,-0.86774,0
-0.070273,0.87747,-0.2407,-3.4071e-22,23.611,-1.0821,0
-0.069619,0.8958,-0.23991,3.4633e-21,23.588,-1.2947,0
-0.067946,0.91441,-0.23879,6.8867e-22,23.561,-1.5053,0
-0.065321,0.93289,-0.23732,-9.0576e-21,23.53,-1.7134,0
-0.061823,0.95084,-0.23591,7.281e-22,23.495,-1.9189,0
-0.057962,0.96785,-0.23365,8.4424e-21,23.457,-2.1213,0
-0.066875,0.82142,-0.033347,3.6132e-21,24.624,-0.21689,0
-0.07097,0.83821,-0.032832,-1.4627e-20,24.619,-0.43353,0
-0.074163,0.8565,-0.032954,-4.3286e-21,24.61,-0.64961,0
-0.076372,0.87601,-0.033698,-3.2281e-21,24.597,-0.86482,0
-0.077555,0.89639,-0.03505,2.0869e-21,24.581,-1.0788,0
-0.077708,0.91732,-0.036966,4.0381e-21,24.561,-1.2914,0
-0.076865,0.93842,-0.039357,3.1786e-21,24.538,-1.5022,0
-0.075059,0.95931,-0.042202,-1.2301e-20,24.512,-1.7109,0
-0.072288,0.97962,-0.045966,-8.3296e-21,24.482,-1.9174,0
-0.069098,0.99891,-0.049203,1.794e-20,24.45,-2.1213,0
-0.055497,0.83036,0.18142,-1.4596e-20,25.622,-0.21601,0
-0.058801,0.84572,0.18073,1.2792e-21,25.618,-0.43181,0
-0.061359,0.86246,0.1788,6.9602e-21,25.611,-0.64716,0
-0.063126,0.88037,0.1757,3.649e-23,25.6,-0.8618,0
-0.064086,0.89918,0.17146,2.0318e-21,25.587,-1.0755,0
-0.064256,0.91861,0.1662,4.5476e-21,25.571,-1.2879,0
-0.063674,0.93836,0.16004,1.5619e-21,25.552,-1.499,0
-0.062338,0.95813,0.15298,-6.8169e-21,25.531,-1.7084,0
-0.060212,0.97762,0.14483,-3.4815e-21,25.507,-1.9159,0
-0.057757,0.99638,0.13686,1.7542e-21,25.48,-2.1213,0
-0.03372,0.82421,0.32336,-1.1518e-20,26.657,-0.21509,0
-0.035106,0.83463,0.31992,-3.017e-21,26.654,-0.43003,0
-0.035988,0.84654,0.31511,7.5236e-21,26.649,-0.64462,0
-0.036366,0.85978,0.30901,-1.2194e-21,26.641,-0.85866,0
-0.036256,0.87413,0.30169,-4.2517e-21,26.631,-1.072,0
-0.035694,0.88938,0.29325,2.6036e-21,26.618,-1.2844,0
-0.034727,0.90529,0.28383,-3.1343e-21,26.604,-1.4957,0
-0.033361,0.9216,0.27347,-1.3752e-20,26.588,-1.7057,0
-0.031591,0.93807,0.26219,1.6701e-21,26.569,-1.9143,0
-0.02968,0.9541,0.25076,1.2516e-20,26.549,-2.1213,0
-0.015769,0.80276,0.34607,-1.5594e-21,27.731,-0.21414,0
-0.015113,0.8064,0.34091,-3.0392e-22,27.729,-0.42818,0
-0.014202,0.81173,0.33461,3.2544e-22,27.725,-0.64197,0
-0.013071,0.81865,0.32722,-1.1192e-20,27.72,-0.8554,0
-0.011759,0.827,0.31881,-8.7477e-21,27.713,-1.0683,0
-0.010306,0.83659,0.30946,8.1842e-21,27.705,-1.2806,0
-0.0087551,0.84724,0.29927,-1.0494e-20,27.695,-1.4922,0
-0.0071494,0.85873,0.28833,-1.2835e-20,27.684,-1.7029,0
-0.005521,0.87084,0.27675,2.123e-20,27.671,-1.9127,0
-0.0039157,0.88304,0.26484,1.7543e-20,27.658,-2.1213,0
-0.0094995,0.77335,0.19005,7.9601e-21,28.845,-0.21315,0
-0.0076181,0.77172,0.18546,-1.0722e-20,28.844,-0.42626,0
-0.0056585,0.77202,0.18038,-3.4636e-21,28.842,-0.63924,0
-0.0036647,0.77416,0.17483,-3.2587e-21,28.839,-0.85203,0
-0.001677,0.77804,0.16887,-3.4793e-21,28.836,-1.0646,0
0.00027107,0.78351,0.16253,2.5697e-21,28.831,-1.2768,0
0.0021484,0.79042,0.15587,-6.9125e-21,28.826,-1.4886,0
0.0039191,0.7986,0.14895,8.7255e-21,28.821,-1.7,0
0.0055543,0.80787,0.14183,1.7041e-20,28.814,-1.911,0
0.0070369,0.81775,0.1347,-6.0381e-21,28.807,-2.1213,0
0,0.75653,0.053185,1.8112e-20,30,-0.21213,0
0,0.75341,0.049435,-2.1615e-20,30,-0.42426,0
0,0.75235,0.045638,-9.2192e-21,30,-0.6364,0
0,0.75326,0.041822,4.4197e-21,30,-0.84853,0
0,0.75605,0.038018,-6.5432e-23,30,-1.0607,0
0,0.7606,0.034252,-1.2044e-20,30,-1.2728,0
0,0.76678,0.03055,-6.67e-22,30,-1.4849,0
0,0.77443,0.026937,2.492e-20,30,-1.6971,0
0,0.78339,0.023404,3.0283e-21,30,-1.9092,0
0,0.79316,0.020023,-1.803e-20,30,-2.1213,0
-0.18144,1.2649,-0.069777,-8.5136e-21,2.1213,-2.3126,0
-0.18548,1.2722,-0.05696,-1.7065e-21,2.3201,-2.3126,0
-0.16684,1.2561,-0.06202,4.6979e-23,2.1213,-2.5172,0
-0.17151,1.2645,-0.048957,-8.8209e-21,2.3201,-2.5172,0
-0.15261,1.2422,-0.054894,-1.3159e-21,2.1213,-2.736,0
-0.15765,1.2502,-0.04203,1.454e-21,2.3201,-2.736,0
-0.13867,1.2261,-0.048543,-8.1145e-22,2.1213,-2.97,0
-0.14349,1.2332,-0.035952,9.8781e-21,2.3201,-2.97,0
-0.12471,1.2095,-0.042795,-2.634e-21,2.1213,-3.2202,0
-0.12918,1.2155,-0.030731,4.8825e-21,2.3201,-3.2202,0
-0.11098,1.1931,-0.037645,-2.1817e-21,2.1213,-3.4878,0
-0.11508,1.1982,-0.026353,-4.1181e-21,2.3201,-3.4878,0
-0.097748,1.1772,-0.03312,3.0475e-21,2.1213,-3.7739,0
-0.10147,1.1814,-0.022744,-5.5323e-21,2.3201,-3.7739,0
-0.085175,1.1618,-0.029201,1.0769e-20,2.1213,-4.08,0
-0.088509,1.1652,-0.019816,4.6192e-21,2.3201,-4.08,0
-0.073365,1.1471,-0.025844,1.2613e-20,2.1213,-4.4072,0
-0.076322,1.1499,-0.01748,9.083e-21,2.3201,-4.4072,0
-0.062398,1.1332,-0.023007,5.2022e-21,2.1213,-4.7572,0
-0.064998,1.1355,-0.015656,9.1733e-21,2.3201,-4.7572,0
-0.052318,1.1203,-0.020643,2.3946e-21,2.1213,-5.1314,0
-0.054585,1.122,-0.014264,7.048e-21,2.3201,-5.1314,0
-0.043132,1.1083,-0.018694,-6.2074e-21,2.1213,-5.5316,0
-0.045095,1.1096,-0.013226,3.0546e-22,2.3201,-5.5316,0
-0.034827,1.0973,-0.017101,-1.6568e-20,2.1213,-5.9596,0
-0.036518,1.0984,-0.012468,-7.4922e-21,2.3201,-5.9596,0
-0.02737,1.0874,-0.015797,-4.6626e-21,2.1213,-6.4173,0
-0.028819,1.0882,-0.011915,-6.2599e-21,2.3201,-6.4173,0
-0.020714,1.0785,-0.014717,6.0003e-21,2.1213,-6.9068,0
-0.021953,1.0791,-0.011498,1.239e-21,2.3201,-6.9068,0
-0.01481,1.0706,-0.013799,-2.2491e-21,2.1213,-7.4302,0
-0.015868,1.0711,-0.011155,5.0296e-22,2.3201,-7.4302,0
-0.0096007,1.0635,-0.012985,-3.761e-21,2.1213,-7.99,0
-0.010505,1.0639,-0.010834,-1.8883e-21,2.3201,-7.99,0
-0.0050296,1.0573,-0.012226,-2.6879e-21,2.1213,-8.5886,0
-0.0058046,1.0577,-0.010489,-1.2234e-21,2.3201,-8.5886,0
-0.0010399,1.0519,-0.011481,-3.921e-21,2.1213,-9.2288,0
-0.0017068,1.0522,-0.010089,-1.2038e-21,2.3201,-9.2288,0
0.002423,1.0471,-0.010719,-2.017e-22,2.1213,-9.9134,0
0.0018457,1.0474,-0.0096101,-8.7704e-22,2.3201,-9.9134,0
0.0054105,1.0429,-0.0099161,1.7957e-21,2.1213,-10.645,0
0.0049067,1.0431,-0.0090385,3.2221e-23,2.3201,-10.645,0
0.0079704,1.0392,-0.0090605,-9.0317e-22,2.1213,-11.428,0
0.0075268,1.0395,-0.0083698,1.2808e-22,2.3201,-11.428,0
0.010146,1.036,-0.0081442,-1.0378e-21,2.1213,-12.266,0
0.0097508,1.0362,-0.0076042,-9.5823e-24,2.3201,-12.266,0
0.011974,1.0332,-0.0071669,-2.8891e-21,2.1213,-13.161,0
0.011618,1.0335,-0.0067486,-8.2226e-22,2.3201,-13.161,0
0.013488,1.0309,-0.0061271,-4.6431e-21,2.1213,-14.119,0
0.013164,1.0311,-0.0058079,-1.8462e-21,2.3201,-14.119,0
0.014712,1.0289,-0.0050275,-3.0196e-22,2.1213,-15.142,0
0.014412,1.0291,-0.0047897,-1.6418e-21,2.3201,-15.142,0
0.015672,1.0272,-0.0038693,2.5114e-21,2.1213,-16.237,0
0.01539,1.0275,-0.0037009,1.9089e-21,2.3201,-16.237,0
0.016358,1.026,-0.0026418,1.2791e-21,2.1213,-17.409,0
0.016088,1.0262,-0.0025326,1.0063e-21,2.3201,-17.409,0
0.016806,1.0252,-0.0013643,8.1075e-22,2.1213,-18.661,0
0.016544,1.0254,-0.0013116,-1.2071e-21,2.3201,-18.661,0
0.016732,1.0251,0,1.0356e-24,2.3201,-20,0
0.01699,1.0249,0,1.0362e-24,2.1213,-20,0
-0.18591,1.2785,-0.040831,1.8737e-20,2.5263,-2.3126,0
-0.17183,1.2703,-0.032647,-1.455e-20,2.5263,-2.5172,0
-0.15767,1.2548,-0.026321,-2.9115e-22,2.5263,-2.736,0
-0.14323,1.2366,-0.020966,1.427e-20,2.5263,-2.97,0
-0.12885,1.2179,-0.016701,-6.6474e-22,2.5263,-3.2202,0
-0.11482,1.1998,-0.013452,-1.0299e-20,2.5263,-3.4878,0
-0.10129,1.1824,-0.011056,-6.3255e-21,2.5263,-3.7739,0
-0.088427,1.1659,-0.0093756,2.6133e-21,2.5263,-4.08,0
-0.076338,1.1502,-0.0082804,3.3979e-21,2.5263,-4.4072,0
-0.065104,1.1356,-0.0076524,7.1973e-22,2.5263,-4.7572,0
-0.054768,1.122,-0.0073833,1.8088e-21,2.5263,-5.1314,0
-0.045341,1.1095,-0.0073786,1.9535e-21,2.5263,-5.5316,0
-0.036812,1.0982,-0.0075524,2.254e-23,2.5263,-5.9596,0
-0.029147,1.088,-0.0078244,-2.2777e-21,2.5263,-6.4173,0
-0.022301,1.079,-0.0081259,-1.4395e-21,2.5263,-6.9068,0
-0.016227,1.0709,-0.0084002,2.978e-22,2.5263,-7.4302,0
-0.010867,1.0639,-0.0086007,1.0767e-21,2.5263,-7.99,0
-0.0061627,1.0576,-0.0086921,7.106e-22,2.5263,-8.5886,0
-0.0020574,1.0522,-0.0086511,-2.0345e-22,2.5263,-9.2288,0
0.0015053,1.0474,-0.0084657,-5.6867e-22,2.5263,-9.9134,0
0.0045781,1.0432,-0.0081322,-4.9258e-22,2.5263,-10.645,0
0.0072106,1.0396,-0.0076556,7.9813e-23,2.5263,-11.428,0
0.0094469,1.0364,-0.0070448,1.7136e-22,2.5263,-12.266,0
0.011326,1.0336,-0.0063143,7.0505e-22,2.5263,-13.161,0
0.012883,1.0313,-0.0054758,1.3421e-21,2.5263,-14.119,0
0.014139,1.0293,-0.0045417,-7.5383e-23,2.5263,-15.142,0
0.015125,1.0276,-0.003525,3.8503e-23,2.5263,-16.237,0
0.015829,1.0264,-0.0024186,-3.5652e-22,2.5263,-17.409,0
0.016288,1.0256,-0.0012564,-1.2683e-21,2.5263,-18.661,0
0.016478,1.0253,0,-4.2466e-24,2.5263,-20,0
-0.18952,1.2862,-0.022116,1.8504e-20,2.7401,-2.3126,0
-0.17444,1.2768,-0.013992,2.6329e-21,2.7401,-2.5172,0
-0.15948,1.2597,-0.0086381,1.314e-20,2.7401,-2.736,0
-0.14437,1.24,-0.0043449,1.2604e-20,2.7401,-2.97,0
-0.12959,1.2202,-0.0013923,-1.0471e-20,2.7401,-3.2202,0
-0.11532,1.2012,0.00046118,-1.155e-20,2.7401,-3.4878,0
-0.10166,1.1832,0.0014317,-1.6326e-21,2.7401,-3.7739,0
-0.088736,1.1661,0.0016934,4.4137e-22,2.7401,-4.08,0
-0.076635,1.1502,0.0014122,9.1679e-22,2.7401,-4.4072,0
-0.065409,1.1353,0.0007352,4.675e-22,2.7401,-4.7572,0
-0.055092,1.1216,-0.0002057,4.4589e-22,2.7401,-5.1314,0
-0.045687,1.1091,-0.0013024,8.3907e-22,2.7401,-5.5316,0
-0.037177,1.0978,-0.002462,1.2432e-21,2.7401,-5.9596,0
-0.029524,1.0877,-0.0036015,-5.9802e-23,2.7401,-6.4173,0
-0.022685,1.0786,-0.004654,-4.0107e-23,2.7401,-6.9068,0
-0.016612,1.0707,-0.0055697,-4.5601e-23,2.7401,-7.4302,0
-0.011247,1.0637,-0.0063106,5.5939e-22,2.7401,-7.99,0
-0.0065355,1.0575,-0.006851,1.3371e-21,2.7401,-8.5886,0
-0.0024196,1.0521,-0.0071791,3.1005e-22,2.7401,-9.2288,0
0.0011553,1.0474,-0.0072942,-7.8384e-22,2.7401,-9.9134,0
0.0042413,1.0433,-0.0072039,-2.9135e-23,2.7401,-10.645,0
0.0068874,1.0397,-0.006923,9.9787e-22,2.7401,-11.428,0
0.009137,1.0365,-0.00647,3.0288e-22,2.7401,-12.266,0
0.011029,1.0338,-0.005867,5.5036e-23,2.7401,-13.161,0
0.012597,1.0314,-0.005133,6.9833e-22,2.7401,-14.119,0
0.013863,1.0295,-0.0042852,9.284e-22,2.7401,-15.142,0
0.014857,1.0278,-0.0033427,-4.7711e-22,2.7401,-16.237,0
0.015567,1.0266,-0.0023003,1.2857e-22,2.7401,-17.409,0
0.016031,1.0258,-0.0011991,1.5626e-21,2.7401,-18.661,0
0.016223,1.0255,0,1.4914e-21,2.7401,-20,0
-0.19578,1.2947,0.00064821,-6.7118e-21,2.962,-2.3126,0
-0.17875,1.2832,0.0078915,-1.3263e-20,2.962,-2.5172,0
-0.16245,1.2641,0.011582,1.9949e-20,2.962,-2.736,0
-0.14636,1.2427,0.014263,2.1407e-20,2.962,-2.97,0
-0.13094,1.2218,0.015452,-3.0934e-21,2.962,-3.2202,0
-0.11623,1.2019,0.015564,-5.3296e-21,2.962,-3.4878,0
-0.10229,1.1832,0.014833,-9.2849e-23,2.962,-3.7739,0
-0.089205,1.1657,0.01346,-2.0554e-22,2.962,-4.08,0
-0.07702,1.1495,0.011637,1.9148e-21,2.962,-4.4072,0
-0.065758,1.1345,0.0095275,3.4208e-21,2.962,-4.7572,0
-0.055431,1.1207,0.0072771,-1.0417e-21,2.962,-5.1314,0
-0.04603,1.1082,0.0050027,-3.3855e-21,2.962,-5.5316,0
-0.037529,1.097,0.0028,-1.2601e-22,2.962,-5.9596,0
-0.029884,1.087,0.00074934,1.5715e-22,2.962,-6.4173,0
-0.02305,1.0781,-0.0010873,-9.3846e-23,2.962,-6.9068,0
-0.016979,1.0702,-0.0026688,3.3964e-22,2.962,-7.4302,0
-0.011614,1.0633,-0.0039675,-6.877e-22,2.962,-7.99,0
-0.0068967,1.0573,-0.0049694,-2.3499e-23,2.962,-8.5886,0
-0.0027732,1.052,-0.0056752,7.5792e-22,2.962,-9.2288,0
0.00081122,1.0474,-0.006097,1.9092e-22,2.962,-9.9134,0
0.0039082,1.0433,-0.0062541,-5.4476e-22,2.962,-10.645,0
0.006566,1.0398,-0.0061724,-1.1253e-22,2.962,-11.428,0
0.0088276,1.0367,-0.0058799,4.0634e-22,2.962,-12.266,0
0.010731,1.034,-0.0054068,6.7266e-22,2.962,-13.161,0
0.01231,1.0316,-0.0047793,2.4585e-22,2.962,-14.119,0
