"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
323.93,0.84912,0.015555,0,0.40337,0.6,-0.033333,0.1
323.84,0.85811,0.015313,0,0.39903,0.62,-0.033333,0.1
323.74,0.86702,0.015112,0,0.39461,0.64,-0.033333,0.1
323.65,0.87587,0.014942,0,0.39014,0.66,-0.033333,0.1
323.57,0.88467,0.014797,0,0.38561,0.68,-0.033333,0.1
323.49,0.89342,0.014669,0,0.38104,0.7,-0.033333,0.1
323.41,0.90213,0.014554,0,0.37641,0.72,-0.033333,0.1
323.34,0.91078,0.014446,0,0.37175,0.74,-0.033333,0.1
323.27,0.91939,0.014343,0,0.36704,0.76,-0.033333,0.1
323.2,0.92795,0.014241,0,0.36231,0.78,-0.033333,0.1
323.14,0.93646,0.014139,0,0.35755,0.8,-0.033333,0.1
323.08,0.94491,0.014034,0,0.35276,0.82,-0.033333,0.1
323.02,0.95329,0.013925,0,0.34795,0.84,-0.033333,0.1
322.96,0.96161,0.013811,0,0.34313,0.86,-0.033333,0.1
322.91,0.96986,0.013692,0,0.33829,0.88,-0.033333,0.1
322.85,0.97804,0.013568,0,0.33344,0.9,-0.033333,0.1
322.81,0.98613,0.013438,0,0.32859,0.92,-0.033333,0.1
322.76,0.99414,0.013302,0,0.32373,0.94,-0.033333,0.1
322.71,1.0021,0.01316,0,0.31887,0.96,-0.033333,0.1
322.67,1.0099,0.013014,0,0.31401,0.98,-0.033333,0.1
322.63,1.0176,0.012862,0,0.30916,1,-0.033333,0.1
322.59,1.0253,0.012706,0,0.30432,1.02,-0.033333,0.1
322.55,1.0328,0.012546,0,0.29948,1.04,-0.033333,0.1
322.51,1.0402,0.012383,0,0.29465,1.06,-0.033333,0.1
322.47,1.0476,0.012217,0,0.28984,1.08,-0.033333,0.1
322.44,1.0548,0.012048,0,0.28504,1.1,-0.033333,0.1
322.4,1.0619,0.011878,0,0.28026,1.12,-0.033333,0.1
322.37,1.0689,0.011706,0,0.2755,1.14,-0.033333,0.1
322.34,1.0758,0.011533,0,0.27076,1.16,-0.033333,0.1
322.31,1.0826,0.011359,0,0.26604,1.18,-0.033333,0.1
322.27,1.0893,0.011186,0,0.26133,1.2,-0.033333,0.1
322.25,1.0959,0.011013,0,0.25665,1.22,-0.033333,0.1
322.22,1.1024,0.010841,0,0.252,1.24,-0.033333,0.1
322.19,1.1087,0.01067,0,0.24737,1.26,-0.033333,0.1
322.16,1.115,0.0105,0,0.24276,1.28,-0.033333,0.1
322.13,1.1211,0.010333,0,0.23817,1.3,-0.033333,0.1
322.11,1.1272,0.010167,0,0.23361,1.32,-0.033333,0.1
322.08,1.1331,0.010003,0,0.22908,1.34,-0.033333,0.1
322.05,1.139,0.0098425,0,0.22457,1.36,-0.033333,0.1
322.03,1.1448,0.0096843,0,0.22009,1.38,-0.033333,0.1
322,1.1504,0.0095291,0,0.21563,1.4,-0.033333,0.1
321.98,1.156,0.0093768,0,0.2112,1.42,-0.033333,0.1
321.96,1.1615,0.0092277,0,0.20679,1.44,-0.033333,0.1
321.93,1.1668,0.0090819,0,0.20241,1.46,-0.033333,0.1
321.91,1.1721,0.0089394,0,0.19805,1.48,-0.033333,0.1
321.88,1.1774,0.0088002,0,0.19372,1.5,-0.033333,0.1
321.86,1.1825,0.0086645,0,0.18941,1.52,-0.033333,0.1
321.84,1.1875,0.0085321,0,0.18513,1.54,-0.033333,0.1
321.82,1.1925,0.0084033,0,0.18087,1.56,-0.033333,0.1
321.79,1.1974,0.0082778,0,0.17663,1.58,-0.033333,0.1
321.77,1.2022,0.0081557,0,0.17241,1.6,-0.033333,0.1
321.75,1.207,0.0080369,0,0.16822,1.62,-0.033333,0.1
321.73,1.2116,0.0079215,0,0.16406,1.64,-0.033333,0.1
321.71,1.2162,0.0078092,0,0.15991,1.66,-0.033333,0.1
321.68,1.2208,0.0077001,0,0.15578,1.68,-0.033333,0.1
321.66,1.2253,0.0075941,0,0.15168,1.7,-0.033333,0.1
321.64,1.2297,0.007491,0,0.1476,1.72,-0.033333,0.1
321.62,1.234,0.0073909,0,0.14354,1.74,-0.033333,0.1
321.6,1.2383,0.0072935,0,0.13949,1.76,-0.033333,0.1
321.58,1.2426,0.0071988,0,0.13547,1.78,-0.033333,0.1
321.55,1.2467,0.0071066,0,0.13147,1.8,-0.033333,0.1
321.53,1.2509,0.0070169,0,0.12749,1.82,-0.033333,0.1
321.51,1.2549,0.0069296,0,0.12352,1.84,-0.033333,0.1
321.49,1.259,0.0068445,0,0.11957,1.86,-0.033333,0.1
321.47,1.2629,0.0067616,0,0.11565,1.88,-0.033333,0.1
321.45,1.2669,0.0066806,0,0.11174,1.9,-0.033333,0.1
321.43,1.2707,0.0066015,0,0.10784,1.92,-0.033333,0.1
321.41,1.2746,0.0065242,0,0.10397,1.94,-0.033333,0.1
321.39,1.2784,0.0064486,0,0.10011,1.96,-0.033333,0.1
321.37,1.2821,0.0063745,0,0.096268,1.98,-0.033333,0.1
321.35,1.2858,0.0063018,0,0.092444,2,-0.033333,0.1
321.32,1.2894,0.0062304,0,0.088636,2.02,-0.033333,0.1
321.3,1.2931,0.0061602,0,0.084844,2.04,-0.033333,0.1
321.28,1.2966,0.006091,0,0.081069,2.06,-0.033333,0.1
321.26,1.3002,0.0060228,0,0.07731,2.08,-0.033333,0.1
321.24,1.3037,0.0059553,0,0.073567,2.1,-0.033333,0.1
321.22,1.3071,0.0058884,0,0.069841,2.12,-0.033333,0.1
321.2,1.3105,0.0058219,0,0.066131,2.14,-0.033333,0.1
321.18,1.3139,0.0057557,0,0.062438,2.16,-0.033333,0.1
321.16,1.3172,0.0056896,0,0.058762,2.18,-0.033333,0.1
321.14,1.3205,0.0056232,0,0.055103,2.2,-0.033333,0.1
321.12,1.3238,0.0055565,0,0.051462,2.22,-0.033333,0.1
321.1,1.327,0.0054889,0,0.04784,2.24,-0.033333,0.1
321.08,1.3302,0.0054203,0,0.044236,2.26,-0.033333,0.1
321.05,1.3333,0.0053502,0,0.040653,2.28,-0.033333,0.1
321.03,1.3364,0.0052781,0,0.037092,2.3,-0.033333,0.1
321.01,1.3394,0.0052034,0,0.033554,2.32,-0.033333,0.1
320.99,1.3424,0.0051256,0,0.03004,2.34,-0.033333,0.1
320.97,1.3454,0.0050437,0,0.026556,2.36,-0.033333,0.1
320.95,1.3483,0.0049569,0,0.023095,2.38,-0.033333,0.1
320.93,1.3512,0.0048638,0,0.019692,2.4,-0.033333,0.1
320.91,1.354,0.0047642,0,0.016262,2.42,-0.033333,0.1
320.89,1.3567,0.0046538,0,0.013053,2.44,-0.033333,0.1
320.87,1.3593,0.0045397,0,0.0094284,2.46,-0.033333,0.1
320.85,1.3623,0.0044015,0,0.0072366,2.48,-0.033333,0.1
332.54,0.30724,0.052735,0,0.32076,0.12,-0.016667,0.1
331.69,0.36336,0.048009,4.3529e-39,0.35738,0.14,-0.016667,0.1
330.99,0.41376,0.043129,-1.5769e-39,0.38511,0.16,-0.016667,0.1
330.38,0.45883,0.038504,-5.9298e-39,0.40564,0.18,-0.016667,0.1
329.85,0.499,0.034291,6.2587e-39,0.42063,0.2,-0.016667,0.1
329.38,0.53479,0.030532,6.2587e-39,0.43133,0.22,-0.016667,0.1
328.96,0.56672,0.027217,0,0.43871,0.24,-0.016667,0.1
328.58,0.59528,0.024316,0,0.44353,0.26,-0.016667,0.1
328.23,0.62088,0.021787,0,0.44636,0.28,-0.016667,0.1
327.92,0.64392,0.019592,0,0.44767,0.3,-0.016667,0.1
327.63,0.66475,0.017691,0,0.44778,0.32,-0.016667,0.1
327.36,0.68365,0.016049,0,0.44697,0.34,-0.016667,0.1
327.11,0.70092,0.014637,0,0.44543,0.36,-0.016667,0.1
326.88,0.71676,0.013426,0,0.44333,0.38,-0.016667,0.1
326.66,0.73141,0.012391,0,0.44079,0.4,-0.016667,0.1
326.45,0.74502,0.011512,0,0.4379,0.42,-0.016667,0.1
326.26,0.75778,0.010766,0,0.43472,0.44,-0.016667,0.1
326.07,0.7698,0.010138,0,0.43132,0.46,-0.016667,0.1
325.9,0.7812,0.0096111,0,0.42773,0.48,-0.016667,0.1
325.73,0.7921,0.0091709,0,0.42397,0.5,-0.016667,0.1
325.57,0.80258,0.0088047,0,0.42009,0.52,-0.016667,0.1
325.42,0.81271,0.0085013,0,0.41609,0.54,-0.016667,0.1
325.27,0.82255,0.0082507,1.7634e-39,0.41198,0.56,-0.016667,0.1
325.13,0.83216,0.008044,1.7634e-39,0.40779,0.58,-0.016667,0.1
325,0.84157,0.0078736,0,0.40352,0.6,-0.016667,0.1
324.87,0.85083,0.0077327,0,0.39917,0.62,-0.016667,0.1
324.75,0.85995,0.0076155,0,0.39476,0.64,-0.016667,0.1
324.63,0.86896,0.0075171,0,0.39029,0.66,-0.016667,0.1
324.52,0.87788,0.0074334,1.6349e-39,0.38576,0.68,-0.016667,0.1
324.41,0.88672,0.0073606,1.6349e-39,0.38118,0.7,-0.016667,0.1
324.3,0.89548,0.0072958,-1.6379e-39,0.37656,0.72,-0.016667,0.1
324.21,0.90418,0.0072365,-1.6379e-39,0.3719,0.74,-0.016667,0.1
324.11,0.91282,0.0071807,1.6475e-39,0.3672,0.76,-0.016667,0.1
324.02,0.92139,0.0071268,1.6475e-39,0.36246,0.78,-0.016667,0.1
323.93,0.92991,0.0070734,-1.6568e-39,0.3577,0.8,-0.016667,0.1
323.84,0.93836,0.0070196,3.0352e-42,0.35292,0.82,-0.016667,0.1
323.76,0.94675,0.0069645,1.6598e-39,0.34811,0.84,-0.016667,0.1
323.68,0.95507,0.0069076,1.6606e-39,0.34329,0.86,-0.016667,0.1
323.61,0.96332,0.0068485,1.6606e-39,0.33845,0.88,-0.016667,0.1
323.54,0.9715,0.0067869,0,0.3336,0.9,-0.016667,0.1
323.47,0.9796,0.0067227,0,0.32875,0.92,-0.016667,0.1
323.4,0.98763,0.0066558,1.6353e-39,0.32389,0.94,-0.016667,0.1
323.34,0.99557,0.0065864,1.6353e-39,0.31903,0.96,-0.016667,0.1
323.27,1.0034,0.0065144,0,0.31417,0.98,-0.016667,0.1
323.21,1.0112,0.0064401,0,0.30932,1,-0.016667,0.1
323.16,1.0189,0.0063636,0,0.30447,1.02,-0.016667,0.1
323.1,1.0264,0.0062852,0,0.29963,1.04,-0.016667,0.1
323.05,1.0339,0.006205,-1.5289e-39,0.29481,1.06,-0.016667,0.1
323,1.0413,0.0061233,-1.5289e-39,0.28999,1.08,-0.016667,0.1
322.95,1.0486,0.0060404,0,0.28519,1.1,-0.016667,0.1
322.9,1.0558,0.0059564,-1.452e-39,0.28041,1.12,-0.016667,0.1
322.85,1.0628,0.0058717,-1.452e-39,0.27565,1.14,-0.016667,0.1
322.81,1.0698,0.0057865,0,0.2709,1.16,-0.016667,0.1
322.76,1.0767,0.0057009,0,0.26618,1.18,-0.016667,0.1
322.72,1.0834,0.0056153,-1.3347e-39,0.26147,1.2,-0.016667,0.1
322.68,1.0901,0.0055298,-3.0834e-41,0.25679,1.22,-0.016667,0.1
322.64,1.0966,0.0054447,1.3039e-39,0.25213,1.24,-0.016667,0.1
322.6,1.1031,0.00536,1.2414e-39,0.2475,1.26,-0.016667,0.1
322.57,1.1094,0.005276,3.1475e-41,0.24288,1.28,-0.016667,0.1
322.53,1.1157,0.0051929,-1.2099e-39,0.2383,1.3,-0.016667,0.1
322.5,1.1218,0.0051107,0,0.23374,1.32,-0.016667,0.1
322.46,1.1279,0.0050295,-1.1161e-39,0.2292,1.34,-0.016667,0.1
322.43,1.1339,0.0049496,-1.1161e-39,0.22469,1.36,-0.016667,0.1
322.4,1.1397,0.004871,0,0.2202,1.38,-0.016667,0.1
322.37,1.1455,0.0047938,0,0.21574,1.4,-0.016667,0.1
322.33,1.1511,0.0047181,0,0.2113,1.42,-0.016667,0.1
322.3,1.1567,0.0046438,-9.6635e-40,0.20689,1.44,-0.016667,0.1
322.27,1.1622,0.0045712,-1.9043e-39,0.20251,1.46,-0.016667,0.1
322.25,1.1676,0.0045002,-9.38e-40,0.19815,1.48,-0.016667,0.1
322.22,1.1729,0.0044308,0,0.19381,1.5,-0.016667,0.1
322.19,1.1782,0.0043631,8.5672e-40,0.1895,1.52,-0.016667,0.1
322.16,1.1833,0.0042971,8.5672e-40,0.18521,1.54,-0.016667,0.1
322.13,1.1884,0.0042327,8.0591e-40,0.18095,1.56,-0.016667,0.1
322.11,1.1934,0.0041701,8.0591e-40,0.17671,1.58,-0.016667,0.1
322.08,1.1984,0.0041091,0,0.1725,1.6,-0.016667,0.1
322.06,1.2032,0.0040497,7.352e-40,0.1683,1.62,-0.016667,0.1
322.03,1.208,0.003992,7.352e-40,0.16413,1.64,-0.016667,0.1
322.01,1.2127,0.0039359,0,0.15998,1.66,-0.016667,0.1
321.98,1.2174,0.0038813,6.711e-40,0.15586,1.68,-0.016667,0.1
321.96,1.222,0.0038283,6.711e-40,0.15175,1.7,-0.016667,0.1
321.93,1.2265,0.0037767,0,0.14767,1.72,-0.016667,0.1
321.91,1.2309,0.0037265,6.136e-40,0.1436,1.74,-0.016667,0.1
321.89,1.2354,0.0036778,6.136e-40,0.13956,1.76,-0.016667,0.1
321.86,1.2397,0.0036304,5.7876e-40,0.13553,1.78,-0.016667,0.1
321.84,1.244,0.0035842,5.7876e-40,0.13153,1.8,-0.016667,0.1
321.82,1.2482,0.0035393,0,0.12754,1.82,-0.016667,0.1
321.79,1.2524,0.0034955,0,0.12358,1.84,-0.016667,0.1
321.77,1.2565,0.0034528,5.1725e-40,0.11963,1.86,-0.016667,0.1
321.75,1.2606,0.0034112,5.1725e-40,0.1157,1.88,-0.016667,0.1
321.73,1.2647,0.0033706,0,0.11179,1.9,-0.016667,0.1
321.71,1.2686,0.003331,0,0.1079,1.92,-0.016667,0.1
321.68,1.2726,0.0032922,0,0.10402,1.94,-0.016667,0.1
321.66,1.2765,0.0032542,0,0.10016,1.96,-0.016667,0.1
321.64,1.2803,0.0032171,0,0.096317,1.98,-0.016667,0.1
321.62,1.2841,0.0031806,0,0.092491,2,-0.016667,0.1
321.6,1.2879,0.0031447,4.2492e-40,0.088682,2.02,-0.016667,0.1
321.58,1.2916,0.0031095,4.2492e-40,0.08489,2.04,-0.016667,0.1
321.56,1.2953,0.0030747,0,0.081113,2.06,-0.016667,0.1
321.53,1.2989,0.0030404,0,0.077354,2.08,-0.016667,0.1
321.51,1.3025,0.0030065,0,0.07361,2.1,-0.016667,0.1
321.49,1.3061,0.0029729,0,0.069884,2.12,-0.016667,0.1
321.47,1.3096,0.0029395,0,0.066173,2.14,-0.016667,0.1
321.45,1.313,0.0029062,0,0.06248,2.16,-0.016667,0.1
321.43,1.3165,0.0028729,0,0.058804,2.18,-0.016667,0.1
321.41,1.3199,0.0028396,0,0.055145,2.2,-0.016667,0.1
321.39,1.3232,0.002806,3.7747e-40,0.051504,2.22,-0.016667,0.1
321.37,1.3265,0.002772,3.7747e-40,0.047882,2.24,-0.016667,0.1
321.35,1.3298,0.0027374,3.8443e-40,0.044279,2.26,-0.016667,0.1
321.33,1.3331,0.0027021,3.8443e-40,0.040697,2.28,-0.016667,0.1
321.31,1.3362,0.0026658,0,0.037136,2.3,-0.016667,0.1
321.29,1.3394,0.0026281,0,0.0336,2.32,-0.016667,0.1
321.27,1.3425,0.0025889,4.3454e-40,0.030088,2.34,-0.016667,0.1
321.24,1.3455,0.0025475,4.3454e-40,0.026607,2.36,-0.016667,0.1
321.22,1.3485,0.0025037,0,0.023149,2.38,-0.016667,0.1
321.2,1.3515,0.0024568,0,0.019751,2.4,-0.016667,0.1
321.18,1.3544,0.0024064,5.5081e-40,0.016325,2.42,-0.016667,0.1
321.16,1.3572,0.0023507,5.5081e-40,0.013127,2.44,-0.016667,0.1
321.14,1.3599,0.002293,-5.1846e-40,0.0095007,2.46,-0.016667,0.1
321.12,1.3629,0.0022232,-5.1846e-40,0.0073506,2.48,-0.016667,0.1
333.12,0.26853,0,0,0.32069,0.12,1.2012e-13,0.1
332.32,0.3291,0,-7.567e-44,0.35746,0.14,1.1799e-13,0.1
331.63,0.38369,0,2.5223e-44,0.38526,0.16,1.1587e-13,0.1
331.03,0.43253,0,9.9492e-44,0.40583,0.18,1.1374e-13,0.1
330.51,0.47604,0,-7.567e-44,0.42084,0.2,1.1161e-13,0.1
330.03,0.51477,0,-7.567e-44,0.43153,0.22,1.0949e-13,0.1
329.61,0.54928,0,0,0.43889,0.24,1.0737e-13,0.1
329.22,0.58006,-2.5146e-08,0,0.4437,0.26,1.0524e-13,0.1
328.86,0.60761,-2.5146e-08,0,0.44652,0.28,1.0311e-13,0.1
328.54,0.63233,-2.5611e-09,0,0.44781,0.3,1.0098e-13,0.1
328.23,0.65461,-5.1223e-09,0,0.44791,0.32,9.8861e-14,0.1
327.95,0.67477,-2.5611e-09,0,0.44709,0.34,9.6734e-14,0.1
327.68,0.69311,0,0,0.44554,0.36,9.4609e-14,0.1
327.43,0.70989,0,0,0.44344,0.38,9.2479e-14,0.1
327.2,0.72533,-2.4447e-09,0,0.44089,0.4,9.0355e-14,0.1
326.97,0.73962,-5.0059e-09,0,0.43799,0.42,8.8228e-14,0.1
326.76,0.75295,-5.1223e-09,0,0.43481,0.44,8.6103e-14,0.1
326.56,0.76545,-2.5611e-09,0,0.4314,0.46,8.3976e-14,0.1
326.37,0.77727,-2.4447e-09,0,0.4278,0.48,8.1853e-14,0.1
326.19,0.78852,-4.8894e-09,0,0.42405,0.5,7.9722e-14,0.1
326.02,0.79928,-5.0059e-09,0,0.42016,0.52,7.7598e-14,0.1
325.85,0.80964,-5.0059e-09,0,0.41615,0.54,7.5474e-14,0.1
325.69,0.81968,-4.8894e-09,-5.0447e-44,0.41205,0.56,7.3349e-14,0.1
325.54,0.82944,-4.8894e-09,-5.0447e-44,0.40785,0.58,7.1219e-14,0.1
325.4,0.83898,-7.4506e-09,0,0.40358,0.6,6.9096e-14,0.1
325.26,0.84834,-1.0012e-08,0,0.39923,0.62,6.6968e-14,0.1
325.12,0.85754,-7.5088e-09,0,0.39482,0.64,6.4845e-14,0.1
324.99,0.86661,-7.5088e-09,0,0.39035,0.66,6.2719e-14,0.1
324.87,0.87558,-1.0012e-08,-1.079e-43,0.38582,0.68,6.0593e-14,0.1
324.75,0.88445,-1.0012e-08,-1.079e-43,0.38124,0.7,5.8467e-14,0.1
324.64,0.89324,-1.0012e-08,1.065e-43,0.37662,0.72,5.6342e-14,0.1
324.53,0.90195,-1.0012e-08,1.065e-43,0.37196,0.74,5.4216e-14,0.1
324.42,0.9106,-1.0012e-08,-7.2868e-44,0.36726,0.76,5.2092e-14,0.1
324.32,0.91919,-1.0012e-08,-7.2868e-44,0.36252,0.78,4.9961e-14,0.1
324.23,0.9277,-1.0012e-08,8.5479e-44,0.35776,0.8,4.7836e-14,0.1
324.13,0.93616,-1.0012e-08,-2.5223e-44,0.35298,0.82,4.571e-14,0.1
324.04,0.94455,-1.2515e-08,-1.093e-43,0.34817,0.84,4.3582e-14,0.1
323.95,0.95287,-1.5018e-08,-1.051e-43,0.34335,0.86,4.1458e-14,0.1
323.87,0.96113,-1.5018e-08,-1.051e-43,0.33851,0.88,3.9327e-14,0.1
323.79,0.96931,-1.2515e-08,0,0.33366,0.9,3.7204e-14,0.1
323.71,0.97741,-1.2515e-08,0,0.32881,0.92,3.5077e-14,0.1
323.64,0.98544,-1.5018e-08,-1.6816e-44,0.32395,0.94,3.2954e-14,0.1
323.57,0.99338,-1.5018e-08,-1.6816e-44,0.31909,0.96,3.0825e-14,0.1
323.5,1.0012,-1.5018e-08,0,0.31423,0.98,2.8702e-14,0.1
323.43,1.009,-1.7521e-08,0,0.30938,1,2.6575e-14,0.1
323.37,1.0167,-2.0023e-08,0,0.30453,1.02,2.4449e-14,0.1
323.31,1.0243,-2.0023e-08,0,0.29969,1.04,2.2323e-14,0.1
323.25,1.0318,-1.9965e-08,1.3032e-43,0.29487,1.06,2.02e-14,0.1
323.19,1.0392,-2.2468e-08,1.3032e-43,0.29005,1.08,1.8067e-14,0.1
323.14,1.0465,-2.5029e-08,0,0.28525,1.1,1.5946e-14,0.1
323.08,1.0537,-2.5029e-08,7.9874e-44,0.28047,1.12,1.3817e-14,0.1
323.03,1.0608,-2.7532e-08,7.9874e-44,0.2757,1.14,1.1695e-14,0.1
322.98,1.0678,-3.0035e-08,0,0.27096,1.16,9.5669e-15,0.1
322.94,1.0747,-3.2538e-08,0,0.26623,1.18,7.4409e-15,0.1
322.89,1.0814,-3.4983e-08,1.5274e-43,0.26152,1.2,5.3149e-15,0.1
322.85,1.0881,-3.4925e-08,9.8091e-45,0.25684,1.22,3.189e-15,0.1
322.8,1.0947,-3.7486e-08,-1.4293e-43,0.25218,1.24,1.063e-15,0.1
322.76,1.1012,-3.9989e-08,-1.0229e-43,0.24754,1.26,-1.0647e-15,0.1
322.72,1.1076,-4.2433e-08,3.5032e-44,0.24293,1.28,-3.189e-15,0.1
322.68,1.1139,-4.7439e-08,1.3733e-43,0.23834,1.3,-5.3149e-15,0.1
322.64,1.12,-4.9942e-08,0,0.23378,1.32,-7.4409e-15,0.1
322.6,1.1261,-5.2445e-08,1.9058e-43,0.22924,1.34,-9.5686e-15,0.1
322.57,1.1321,-5.5006e-08,1.9058e-43,0.22473,1.36,-1.1691e-14,0.1
322.53,1.138,-6.0012e-08,0,0.22024,1.38,-1.382e-14,0.1
322.5,1.1438,-6.7463e-08,0,0.21578,1.4,-1.5941e-14,0.1
322.46,1.1495,-7.0024e-08,0,0.21134,1.42,-1.8072e-14,0.1
322.43,1.1551,-7.503e-08,2.4523e-43,0.20693,1.44,-2.0193e-14,0.1
322.4,1.1607,-8.248e-08,4.2459e-43,0.20255,1.46,-2.2324e-14,0.1
322.37,1.1661,-8.4983e-08,1.7937e-43,0.19818,1.48,-2.4449e-14,0.1
322.34,1.1715,-8.9989e-08,0,0.19385,1.5,-2.6575e-14,0.1
322.31,1.1767,-9.7498e-08,-1.2472e-43,0.18954,1.52,-2.87e-14,0.1
322.28,1.1819,-1.0501e-07,-1.2472e-43,0.18525,1.54,-3.0828e-14,0.1
322.25,1.187,-1.1246e-07,-1.4574e-43,0.18098,1.56,-3.2952e-14,0.1
322.22,1.1921,-1.1746e-07,-1.4574e-43,0.17674,1.58,-3.5082e-14,0.1
322.19,1.197,-1.2247e-07,0,0.17253,1.6,-3.7201e-14,0.1
322.17,1.2019,-1.2998e-07,-1.1771e-43,0.16833,1.62,-3.933e-14,0.1
322.14,1.2068,-1.3754e-07,-1.1771e-43,0.16416,1.64,-4.146e-14,0.1
322.11,1.2115,-1.45e-07,0,0.16001,1.66,-4.3586e-14,0.1
322.09,1.2162,-1.5498e-07,-6.446e-44,0.15588,1.68,-4.5705e-14,0.1
322.06,1.2208,-1.6252e-07,-6.446e-44,0.15178,1.7,-4.7827e-14,0.1
322.04,1.2254,-1.7002e-07,0,0.14769,1.72,-4.9957e-14,0.1
322.01,1.2299,-1.7753e-07,-3.7835e-44,0.14363,1.74,-5.2083e-14,0.1
321.99,1.2343,-1.8501e-07,-3.7835e-44,0.13958,1.76,-5.4212e-14,0.1
321.96,1.2387,-1.95e-07,-5.0447e-44,0.13556,1.78,-5.6331e-14,0.1
321.94,1.2431,-2.0501e-07,-5.0447e-44,0.13155,1.8,-5.8461e-14,0.1
321.92,1.2473,-2.1249e-07,0,0.12757,1.82,-6.0587e-14,0.1
321.89,1.2515,-2.2e-07,0,0.1236,1.84,-6.2713e-14,0.1
321.87,1.2557,-2.3001e-07,-9.5288e-44,0.11965,1.86,-6.4839e-14,0.1
321.85,1.2598,-2.3999e-07,-9.5288e-44,0.11572,1.88,-6.6968e-14,0.1
321.82,1.2639,-2.475e-07,0,0.11181,1.9,-6.9094e-14,0.1
321.8,1.2679,-2.525e-07,0,0.10791,1.92,-7.122e-14,0.1
321.78,1.2719,-2.5998e-07,0,0.10404,1.94,-7.3342e-14,0.1
321.76,1.2758,-2.7e-07,0,0.10018,1.96,-7.5472e-14,0.1
321.74,1.2797,-2.7751e-07,0,0.096335,1.98,-7.7594e-14,0.1
321.71,1.2836,-2.8251e-07,0,0.092509,2,-7.9724e-14,0.1
321.69,1.2873,-2.9002e-07,-7.0065e-44,0.088699,2.02,-8.1846e-14,0.1
321.67,1.2911,-2.975e-07,-7.0065e-44,0.084907,2.04,-8.3976e-14,0.1
321.65,1.2948,-3.0498e-07,0,0.08113,2.06,-8.6102e-14,0.1
321.63,1.2985,-3.1246e-07,0,0.07737,2.08,-8.8228e-14,0.1
321.61,1.3021,-3.1746e-07,0,0.073627,2.1,-9.0354e-14,0.1
321.59,1.3057,-3.2497e-07,0,0.069899,2.12,-9.2479e-14,0.1
321.56,1.3092,-3.3251e-07,0,0.066189,2.14,-9.4602e-14,0.1
321.54,1.3127,-3.3752e-07,0,0.062495,2.16,-9.6728e-14,0.1
321.52,1.3162,-3.4249e-07,0,0.058819,2.18,-9.8854e-14,0.1
321.5,1.3196,-3.475e-07,0,0.05516,2.2,-1.0099e-13,0.1
321.48,1.323,-3.5501e-07,-2.8026e-45,0.051519,2.22,-1.0311e-13,0.1
321.46,1.3264,-3.6252e-07,-2.8026e-45,0.047897,2.24,-1.0524e-13,0.1
321.44,1.3297,-3.7003e-07,3.9236e-44,0.044294,2.26,-1.0736e-13,0.1
321.42,1.3329,-3.7751e-07,3.9236e-44,0.040712,2.28,-1.0949e-13,0.1
321.4,1.3362,-3.8248e-07,0,0.037152,2.3,-1.1161e-13,0.1
321.38,1.3393,-3.8999e-07,0,0.033616,2.32,-1.1374e-13,0.1
321.36,1.3425,-3.975e-07,-8.9683e-44,0.030105,2.34,-1.1586e-13,0.1
321.34,1.3456,-4.0248e-07,-8.9683e-44,0.026626,2.36,-1.1799e-13,0.1
321.32,1.3486,-4.0996e-07,0,0.023169,2.38,-1.2011e-13,0.1
321.3,1.3516,-4.1749e-07,0,0.019772,2.4,-1.2225e-13,0.1
321.28,1.3545,-4.25e-07,-1.4293e-43,0.016347,2.42,-1.2437e-13,0.1
321.26,1.3574,-4.3248e-07,-1.4293e-43,0.013153,2.44,-1.265e-13,0.1
321.24,1.3601,-4.3999e-07,7.0065e-44,0.0095259,2.46,-1.2862e-13,0.1
321.22,1.3631,-4.475e-07,7.0065e-44,0.0073897,2.48,-1.3075e-13,0.1
332.54,0.30724,-0.052735,0,0.32076,0.12,0.016667,0.1
331.69,0.36336,-0.048009,-4.353e-39,0.35738,0.14,0.016667,0.1
330.99,0.41376,-0.043129,1.5769e-39,0.38511,0.16,0.016667,0.1
330.38,0.45883,-0.038504,5.9299e-39,0.40564,0.18,0.016667,0.1
329.85,0.499,-0.034291,-6.2588e-39,0.42063,0.2,0.016667,0.1
329.38,0.53479,-0.030532,-6.2588e-39,0.43133,0.22,0.016667,0.1
328.96,0.56672,-0.027217,0,0.43871,0.24,0.016667,0.1
328.58,0.59528,-0.024316,0,0.44353,0.26,0.016667,0.1
328.23,0.62088,-0.021788,0,0.44636,0.28,0.016667,0.1
327.92,0.64392,-0.019592,0,0.44767,0.3,0.016667,0.1
327.63,0.66475,-0.017691,0,0.44778,0.32,0.016667,0.1
327.36,0.68365,-0.016049,0,0.44697,0.34,0.016667,0.1
327.11,0.70092,-0.014637,0,0.44543,0.36,0.016667,0.1
326.88,0.71676,-0.013426,0,0.44333,0.38,0.016667,0.1
326.66,0.73141,-0.012391,0,0.44079,0.4,0.016667,0.1
326.45,0.74502,-0.011512,0,0.4379,0.42,0.016667,0.1
326.26,0.75778,-0.010766,0,0.43472,0.44,0.016667,0.1
326.07,0.7698,-0.010138,0,0.43132,0.46,0.016667,0.1
325.9,0.7812,-0.0096111,0,0.42773,0.48,0.016667,0.1
325.73,0.7921,-0.0091709,0,0.42397,0.5,0.016667,0.1
